team_id,team1_wins,team2_wins,team1_avgscore,team2_avgscore,team1_avgseed,team2_avgseed,pred
P_592_720,22,14,77.5909,76.0714,4,3,0
P_592_723,22,1,77.5909,51.0000,4,12,0
P_592_729,22,2,77.5909,75.5000,4,6,0
P_592_731,22,14,77.5909,74.0000,4,3,0
P_592_736,22,2,77.5909,56.0000,4,11,0
P_592_738,22,16,77.5909,73.6875,4,6,0
P_592_743,22,1,77.5909,62.0000,4,10,0
P_592_754,22,0,77.5909,0,4,11,0
P_592_757,22,0,77.5909,0,4,14,0
P_592_778,22,4,77.5909,73.0000,4,5,0
P_592_782,22,0,77.5909,0,4,0,0
P_592_786,22,22,77.5909,73.7727,4,4,0
P_592_789,22,9,77.5909,70.6667,4,7,0
P_592_790,22,11,77.5909,74.5455,4,5,0
P_592_793,22,20,77.5909,75.6500,4,5,0
P_592_794,22,6,77.5909,70.1667,4,7,0
P_592_805,22,3,77.5909,86.6667,4,10,0
P_592_810,22,25,77.5909,73.9200,4,4,0
P_592_814,22,1,77.5909,92.0000,4,16,0
P_592_817,22,3,77.5909,70.6667,4,9,0
P_592_818,22,6,77.5909,76.5000,4,7,0
P_592_820,22,0,77.5909,0,4,16,0
P_592_822,22,1,77.5909,77.0000,4,12,0
P_592_825,22,1,77.5909,79.0000,4,11,0
P_592_827,22,4,77.5909,75.2500,4,6,0
P_592_829,22,14,77.5909,77.1429,4,5,0
P_592_840,22,9,77.5909,78.8889,4,6,0
P_592_843,22,13,77.5909,74.0000,4,6,0
P_592_849,22,16,77.5909,67.5625,4,6,0
P_592_850,22,0,77.5909,0,4,13,0
P_592_853,22,14,77.5909,75.5714,4,7,0
P_595_602,1,4,96.0000,72.2500,8,12,0
P_595_603,1,12,96.0000,74.7500,8,5,0
P_595_604,1,3,96.0000,80.6667,8,7,0
P_595_607,1,15,96.0000,78.6667,8,7,0
P_595_610,1,1,96.0000,58.0000,8,15,0
P_595_623,1,17,96.0000,78.0000,8,4,0
P_595_626,1,1,96.0000,70.0000,8,12,0
P_595_636,1,34,96.0000,82.8824,8,2,0
P_595_637,1,4,96.0000,86.7500,8,7,0
P_595_640,1,37,96.0000,81.5946,8,3,0
P_595_648,1,0,96.0000,0,8,13,0
P_595_651,1,17,96.0000,79.0000,8,5,0
P_595_660,1,7,96.0000,76.1429,8,5,0
P_595_666,1,14,96.0000,79.2857,8,3,0
P_595_670,1,2,96.0000,71.0000,8,6,0
P_595_671,1,35,96.0000,72.4286,8,4,0
P_595_676,1,9,96.0000,83.2222,8,8,0
P_595_682,1,1,96.0000,58.0000,8,16,0
P_595_688,1,0,96.0000,0,8,0,0
P_595_708,1,35,96.0000,81.4571,8,2,0
P_595_717,1,5,96.0000,74.2000,8,6,0
P_595_718,1,1,96.0000,79.0000,8,15,0
P_595_720,1,14,96.0000,76.0714,8,3,0
P_595_723,1,1,96.0000,51.0000,8,12,0
P_595_729,1,2,96.0000,75.5000,8,6,0
P_595_731,1,14,96.0000,74.0000,8,3,0
P_595_736,1,2,96.0000,56.0000,8,11,0
P_595_738,1,16,96.0000,73.6875,8,6,0
P_595_743,1,1,96.0000,62.0000,8,10,0
P_595_754,1,0,96.0000,0,8,11,0
P_595_757,1,0,96.0000,0,8,14,0
P_595_778,1,4,96.0000,73.0000,8,5,0
P_595_782,1,0,96.0000,0,8,0,0
P_595_786,1,22,96.0000,73.7727,8,4,0
P_595_789,1,9,96.0000,70.6667,8,7,0
P_595_790,1,11,96.0000,74.5455,8,5,0
P_595_793,1,20,96.0000,75.6500,8,5,0
P_595_794,1,6,96.0000,70.1667,8,7,0
P_595_805,1,3,96.0000,86.6667,8,10,0
P_595_810,1,25,96.0000,73.9200,8,4,0
P_595_814,1,1,96.0000,92.0000,8,16,0
P_595_817,1,3,96.0000,70.6667,8,9,0
P_595_818,1,6,96.0000,76.5000,8,7,0
P_595_820,1,0,96.0000,0,8,16,0
P_595_822,1,1,96.0000,77.0000,8,12,0
P_595_825,1,1,96.0000,79.0000,8,11,0
P_595_827,1,4,96.0000,75.2500,8,6,0
P_595_829,1,14,96.0000,77.1429,8,5,0
P_595_840,1,9,96.0000,78.8889,8,6,0
P_595_843,1,13,96.0000,74.0000,8,6,0
P_595_849,1,16,96.0000,67.5625,8,6,0
P_595_850,1,0,96.0000,0,8,13,0
P_595_853,1,14,96.0000,75.5714,8,7,0
P_602_603,4,12,72.2500,74.7500,12,5,0
P_602_604,4,3,72.2500,80.6667,12,7,0
P_602_607,4,15,72.2500,78.6667,12,7,0
P_602_610,4,1,72.2500,58.0000,12,15,0
P_602_623,4,17,72.2500,78.0000,12,4,0
P_602_626,4,1,72.2500,70.0000,12,12,0
P_602_636,4,34,72.2500,82.8824,12,2,0
P_602_637,4,4,72.2500,86.7500,12,7,0
P_602_640,4,37,72.2500,81.5946,12,3,0
P_602_648,4,0,72.2500,0,12,13,0
P_602_651,4,17,72.2500,79.0000,12,5,0
P_602_660,4,7,72.2500,76.1429,12,5,0
P_602_666,4,14,72.2500,79.2857,12,3,0
P_602_670,4,2,72.2500,71.0000,12,6,0
P_602_671,4,35,72.2500,72.4286,12,4,0
P_602_676,4,9,72.2500,83.2222,12,8,0
P_602_682,4,1,72.2500,58.0000,12,16,0
P_602_688,4,0,72.2500,0,12,0,0
P_602_708,4,35,72.2500,81.4571,12,2,0
P_602_717,4,5,72.2500,74.2000,12,6,0
P_602_718,4,1,72.2500,79.0000,12,15,0
P_602_720,4,14,72.2500,76.0714,12,3,0
P_602_723,4,1,72.2500,51.0000,12,12,0
P_602_729,4,2,72.2500,75.5000,12,6,0
P_602_731,4,14,72.2500,74.0000,12,3,0
P_602_736,4,2,72.2500,56.0000,12,11,0
P_602_738,4,16,72.2500,73.6875,12,6,0
P_602_743,4,1,72.2500,62.0000,12,10,0
P_602_754,4,0,72.2500,0,12,11,0
P_602_757,4,0,72.2500,0,12,14,0
P_602_778,4,4,72.2500,73.0000,12,5,0
P_602_782,4,0,72.2500,0,12,0,0
P_602_786,4,22,72.2500,73.7727,12,4,0
P_602_789,4,9,72.2500,70.6667,12,7,0
P_602_790,4,11,72.2500,74.5455,12,5,0
P_602_793,4,20,72.2500,75.6500,12,5,0
P_602_794,4,6,72.2500,70.1667,12,7,0
P_602_805,4,3,72.2500,86.6667,12,10,0
P_602_810,4,25,72.2500,73.9200,12,4,0
P_602_814,4,1,72.2500,92.0000,12,16,0
P_602_817,4,3,72.2500,70.6667,12,9,0
P_602_818,4,6,72.2500,76.5000,12,7,0
P_602_820,4,0,72.2500,0,12,16,0
P_602_822,4,1,72.2500,77.0000,12,12,0
P_602_825,4,1,72.2500,79.0000,12,11,0
P_602_827,4,4,72.2500,75.2500,12,6,0
P_602_829,4,14,72.2500,77.1429,12,5,0
P_602_840,4,9,72.2500,78.8889,12,6,0
P_602_843,4,13,72.2500,74.0000,12,6,0
P_602_849,4,16,72.2500,67.5625,12,6,0
P_602_850,4,0,72.2500,0,12,13,0
P_602_853,4,14,72.2500,75.5714,12,7,0
P_603_604,12,3,74.7500,80.6667,5,7,0
P_603_607,12,15,74.7500,78.6667,5,7,0
P_603_610,12,1,74.7500,58.0000,5,15,0
P_603_623,12,17,74.7500,78.0000,5,4,0
P_603_626,12,1,74.7500,70.0000,5,12,0
P_603_636,12,34,74.7500,82.8824,5,2,0
P_603_637,12,4,74.7500,86.7500,5,7,0
P_603_640,12,37,74.7500,81.5946,5,3,0
P_603_648,12,0,74.7500,0,5,13,0
P_603_651,12,17,74.7500,79.0000,5,5,0
P_603_660,12,7,74.7500,76.1429,5,5,0
P_603_666,12,14,74.7500,79.2857,5,3,0
P_603_670,12,2,74.7500,71.0000,5,6,0
P_603_671,12,35,74.7500,72.4286,5,4,0
P_603_676,12,9,74.7500,83.2222,5,8,0
P_603_682,12,1,74.7500,58.0000,5,16,0
P_603_688,12,0,74.7500,0,5,0,0
P_603_708,12,35,74.7500,81.4571,5,2,0
P_603_717,12,5,74.7500,74.2000,5,6,0
P_603_718,12,1,74.7500,79.0000,5,15,0
P_603_720,12,14,74.7500,76.0714,5,3,0
P_603_723,12,1,74.7500,51.0000,5,12,0
P_603_729,12,2,74.7500,75.5000,5,6,0
P_603_731,12,14,74.7500,74.0000,5,3,0
P_603_736,12,2,74.7500,56.0000,5,11,0
P_603_738,12,16,74.7500,73.6875,5,6,0
P_603_743,12,1,74.7500,62.0000,5,10,0
P_603_754,12,0,74.7500,0,5,11,0
P_603_757,12,0,74.7500,0,5,14,0
P_603_778,12,4,74.7500,73.0000,5,5,0
P_603_782,12,0,74.7500,0,5,0,0
P_603_786,12,22,74.7500,73.7727,5,4,0
P_603_789,12,9,74.7500,70.6667,5,7,0
P_603_790,12,11,74.7500,74.5455,5,5,0
P_603_793,12,20,74.7500,75.6500,5,5,0
P_603_794,12,6,74.7500,70.1667,5,7,0
P_603_805,12,3,74.7500,86.6667,5,10,0
P_603_810,12,25,74.7500,73.9200,5,4,0
P_603_814,12,1,74.7500,92.0000,5,16,0
P_603_817,12,3,74.7500,70.6667,5,9,0
P_603_818,12,6,74.7500,76.5000,5,7,0
P_603_820,12,0,74.7500,0,5,16,0
P_603_822,12,1,74.7500,77.0000,5,12,0
P_603_825,12,1,74.7500,79.0000,5,11,0
P_603_827,12,4,74.7500,75.2500,5,6,0
P_603_829,12,14,74.7500,77.1429,5,5,0
P_603_840,12,9,74.7500,78.8889,5,6,0
P_603_843,12,13,74.7500,74.0000,5,6,0
P_603_849,12,16,74.7500,67.5625,5,6,0
P_603_850,12,0,74.7500,0,5,13,0
P_603_853,12,14,74.7500,75.5714,5,7,0
P_604_607,3,15,80.6667,78.6667,7,7,0
P_604_610,3,1,80.6667,58.0000,7,15,0
P_604_623,3,17,80.6667,78.0000,7,4,0
P_604_626,3,1,80.6667,70.0000,7,12,0
P_604_636,3,34,80.6667,82.8824,7,2,0
P_604_637,3,4,80.6667,86.7500,7,7,0
P_604_640,3,37,80.6667,81.5946,7,3,0
P_604_648,3,0,80.6667,0,7,13,0
P_604_651,3,17,80.6667,79.0000,7,5,0
P_604_660,3,7,80.6667,76.1429,7,5,0
P_604_666,3,14,80.6667,79.2857,7,3,0
P_604_670,3,2,80.6667,71.0000,7,6,0
P_604_671,3,35,80.6667,72.4286,7,4,0
P_604_676,3,9,80.6667,83.2222,7,8,0
P_604_682,3,1,80.6667,58.0000,7,16,0
P_604_688,3,0,80.6667,0,7,0,0
P_604_708,3,35,80.6667,81.4571,7,2,0
P_604_717,3,5,80.6667,74.2000,7,6,0
P_604_718,3,1,80.6667,79.0000,7,15,0
P_604_720,3,14,80.6667,76.0714,7,3,0
P_604_723,3,1,80.6667,51.0000,7,12,0
P_604_729,3,2,80.6667,75.5000,7,6,0
P_604_731,3,14,80.6667,74.0000,7,3,0
P_604_736,3,2,80.6667,56.0000,7,11,0
P_604_738,3,16,80.6667,73.6875,7,6,0
P_604_743,3,1,80.6667,62.0000,7,10,0
P_604_754,3,0,80.6667,0,7,11,0
P_604_757,3,0,80.6667,0,7,14,0
P_604_778,3,4,80.6667,73.0000,7,5,0
P_604_782,3,0,80.6667,0,7,0,0
P_604_786,3,22,80.6667,73.7727,7,4,0
P_604_789,3,9,80.6667,70.6667,7,7,0
P_604_790,3,11,80.6667,74.5455,7,5,0
P_604_793,3,20,80.6667,75.6500,7,5,0
P_604_794,3,6,80.6667,70.1667,7,7,0
P_604_805,3,3,80.6667,86.6667,7,10,0
P_604_810,3,25,80.6667,73.9200,7,4,0
P_604_814,3,1,80.6667,92.0000,7,16,0
P_604_817,3,3,80.6667,70.6667,7,9,0
P_604_818,3,6,80.6667,76.5000,7,7,0
P_604_820,3,0,80.6667,0,7,16,0
P_604_822,3,1,80.6667,77.0000,7,12,0
P_604_825,3,1,80.6667,79.0000,7,11,0
P_604_827,3,4,80.6667,75.2500,7,6,0
P_604_829,3,14,80.6667,77.1429,7,5,0
P_604_840,3,9,80.6667,78.8889,7,6,0
P_604_843,3,13,80.6667,74.0000,7,6,0
P_604_849,3,16,80.6667,67.5625,7,6,0
P_604_850,3,0,80.6667,0,7,13,0
P_604_853,3,14,80.6667,75.5714,7,7,0
P_607_610,15,1,78.6667,58.0000,7,15,0
P_607_623,15,17,78.6667,78.0000,7,4,0
P_607_626,15,1,78.6667,70.0000,7,12,0
P_607_636,15,34,78.6667,82.8824,7,2,0
P_607_637,15,4,78.6667,86.7500,7,7,0
P_607_640,15,37,78.6667,81.5946,7,3,0
P_607_648,15,0,78.6667,0,7,13,0
P_607_651,15,17,78.6667,79.0000,7,5,0
P_607_660,15,7,78.6667,76.1429,7,5,0
P_607_666,15,14,78.6667,79.2857,7,3,0
P_607_670,15,2,78.6667,71.0000,7,6,0
P_607_671,15,35,78.6667,72.4286,7,4,0
P_607_676,15,9,78.6667,83.2222,7,8,0
P_607_682,15,1,78.6667,58.0000,7,16,0
P_607_688,15,0,78.6667,0,7,0,0
P_607_708,15,35,78.6667,81.4571,7,2,0
P_607_717,15,5,78.6667,74.2000,7,6,0
P_607_718,15,1,78.6667,79.0000,7,15,0
P_607_720,15,14,78.6667,76.0714,7,3,0
P_607_723,15,1,78.6667,51.0000,7,12,0
P_607_729,15,2,78.6667,75.5000,7,6,0
P_607_731,15,14,78.6667,74.0000,7,3,0
P_607_736,15,2,78.6667,56.0000,7,11,0
P_607_738,15,16,78.6667,73.6875,7,6,0
P_607_743,15,1,78.6667,62.0000,7,10,0
P_607_754,15,0,78.6667,0,7,11,0
P_607_757,15,0,78.6667,0,7,14,0
P_607_778,15,4,78.6667,73.0000,7,5,0
P_607_782,15,0,78.6667,0,7,0,0
P_607_786,15,22,78.6667,73.7727,7,4,0
P_607_789,15,9,78.6667,70.6667,7,7,0
P_607_790,15,11,78.6667,74.5455,7,5,0
P_607_793,15,20,78.6667,75.6500,7,5,0
P_607_794,15,6,78.6667,70.1667,7,7,0
P_607_805,15,3,78.6667,86.6667,7,10,0
P_607_810,15,25,78.6667,73.9200,7,4,0
P_607_814,15,1,78.6667,92.0000,7,16,0
P_607_817,15,3,78.6667,70.6667,7,9,0
P_607_818,15,6,78.6667,76.5000,7,7,0
P_607_820,15,0,78.6667,0,7,16,0
P_607_822,15,1,78.6667,77.0000,7,12,0
P_607_825,15,1,78.6667,79.0000,7,11,0
P_607_827,15,4,78.6667,75.2500,7,6,0
P_607_829,15,14,78.6667,77.1429,7,5,0
P_607_840,15,9,78.6667,78.8889,7,6,0
P_607_843,15,13,78.6667,74.0000,7,6,0
P_607_849,15,16,78.6667,67.5625,7,6,0
P_607_850,15,0,78.6667,0,7,13,0
P_607_853,15,14,78.6667,75.5714,7,7,0
P_610_623,1,17,58.0000,78.0000,15,4,0
P_610_626,1,1,58.0000,70.0000,15,12,0
P_610_636,1,34,58.0000,82.8824,15,2,0
P_610_637,1,4,58.0000,86.7500,15,7,0
P_610_640,1,37,58.0000,81.5946,15,3,0
P_610_648,1,0,58.0000,0,15,13,0
P_610_651,1,17,58.0000,79.0000,15,5,0
P_610_660,1,7,58.0000,76.1429,15,5,0
P_610_666,1,14,58.0000,79.2857,15,3,0
P_610_670,1,2,58.0000,71.0000,15,6,0
P_610_671,1,35,58.0000,72.4286,15,4,0
P_610_676,1,9,58.0000,83.2222,15,8,0
P_610_682,1,1,58.0000,58.0000,15,16,0
P_610_688,1,0,58.0000,0,15,0,0
P_610_708,1,35,58.0000,81.4571,15,2,0
P_610_717,1,5,58.0000,74.2000,15,6,0
P_610_718,1,1,58.0000,79.0000,15,15,0
P_610_720,1,14,58.0000,76.0714,15,3,0
P_610_723,1,1,58.0000,51.0000,15,12,0
P_610_729,1,2,58.0000,75.5000,15,6,0
P_610_731,1,14,58.0000,74.0000,15,3,0
P_610_736,1,2,58.0000,56.0000,15,11,0
P_610_738,1,16,58.0000,73.6875,15,6,0
P_610_743,1,1,58.0000,62.0000,15,10,0
P_610_754,1,0,58.0000,0,15,11,0
P_610_757,1,0,58.0000,0,15,14,0
P_610_778,1,4,58.0000,73.0000,15,5,0
P_610_782,1,0,58.0000,0,15,0,0
P_610_786,1,22,58.0000,73.7727,15,4,0
P_610_789,1,9,58.0000,70.6667,15,7,0
P_610_790,1,11,58.0000,74.5455,15,5,0
P_610_793,1,20,58.0000,75.6500,15,5,0
P_610_794,1,6,58.0000,70.1667,15,7,0
P_610_805,1,3,58.0000,86.6667,15,10,0
P_610_810,1,25,58.0000,73.9200,15,4,0
P_610_814,1,1,58.0000,92.0000,15,16,0
P_610_817,1,3,58.0000,70.6667,15,9,0
P_610_818,1,6,58.0000,76.5000,15,7,0
P_610_820,1,0,58.0000,0,15,16,0
P_610_822,1,1,58.0000,77.0000,15,12,0
P_610_825,1,1,58.0000,79.0000,15,11,0
P_610_827,1,4,58.0000,75.2500,15,6,0
P_610_829,1,14,58.0000,77.1429,15,5,0
P_610_840,1,9,58.0000,78.8889,15,6,0
P_610_843,1,13,58.0000,74.0000,15,6,0
P_610_849,1,16,58.0000,67.5625,15,6,0
P_610_850,1,0,58.0000,0,15,13,0
P_610_853,1,14,58.0000,75.5714,15,7,0
P_623_626,17,1,78.0000,70.0000,4,12,0
P_623_636,17,34,78.0000,82.8824,4,2,0
P_623_637,17,4,78.0000,86.7500,4,7,0
P_623_640,17,37,78.0000,81.5946,4,3,0
P_623_648,17,0,78.0000,0,4,13,0
P_623_651,17,17,78.0000,79.0000,4,5,0
P_623_660,17,7,78.0000,76.1429,4,5,0
P_623_666,17,14,78.0000,79.2857,4,3,0
P_623_670,17,2,78.0000,71.0000,4,6,0
P_623_671,17,35,78.0000,72.4286,4,4,0
P_623_676,17,9,78.0000,83.2222,4,8,0
P_623_682,17,1,78.0000,58.0000,4,16,0
P_623_688,17,0,78.0000,0,4,0,0
P_623_708,17,35,78.0000,81.4571,4,2,0
P_623_717,17,5,78.0000,74.2000,4,6,0
P_623_718,17,1,78.0000,79.0000,4,15,0
P_623_720,17,14,78.0000,76.0714,4,3,0
P_623_723,17,1,78.0000,51.0000,4,12,0
P_623_729,17,2,78.0000,75.5000,4,6,0
P_623_731,17,14,78.0000,74.0000,4,3,0
P_623_736,17,2,78.0000,56.0000,4,11,0
P_623_738,17,16,78.0000,73.6875,4,6,0
P_623_743,17,1,78.0000,62.0000,4,10,0
P_623_754,17,0,78.0000,0,4,11,0
P_623_757,17,0,78.0000,0,4,14,0
P_623_778,17,4,78.0000,73.0000,4,5,0
P_623_782,17,0,78.0000,0,4,0,0
P_623_786,17,22,78.0000,73.7727,4,4,0
P_623_789,17,9,78.0000,70.6667,4,7,0
P_623_790,17,11,78.0000,74.5455,4,5,0
P_623_793,17,20,78.0000,75.6500,4,5,0
P_623_794,17,6,78.0000,70.1667,4,7,0
P_623_805,17,3,78.0000,86.6667,4,10,0
P_623_810,17,25,78.0000,73.9200,4,4,0
P_623_814,17,1,78.0000,92.0000,4,16,0
P_623_817,17,3,78.0000,70.6667,4,9,0
P_623_818,17,6,78.0000,76.5000,4,7,0
P_623_820,17,0,78.0000,0,4,16,0
P_623_822,17,1,78.0000,77.0000,4,12,0
P_623_825,17,1,78.0000,79.0000,4,11,0
P_623_827,17,4,78.0000,75.2500,4,6,0
P_623_829,17,14,78.0000,77.1429,4,5,0
P_623_840,17,9,78.0000,78.8889,4,6,0
P_623_843,17,13,78.0000,74.0000,4,6,0
P_623_849,17,16,78.0000,67.5625,4,6,0
P_623_850,17,0,78.0000,0,4,13,0
P_623_853,17,14,78.0000,75.5714,4,7,0
P_626_636,1,34,70.0000,82.8824,12,2,0
P_626_637,1,4,70.0000,86.7500,12,7,0
P_626_640,1,37,70.0000,81.5946,12,3,0
P_626_648,1,0,70.0000,0,12,13,0
P_626_651,1,17,70.0000,79.0000,12,5,0
P_626_660,1,7,70.0000,76.1429,12,5,0
P_626_666,1,14,70.0000,79.2857,12,3,0
P_626_670,1,2,70.0000,71.0000,12,6,0
P_626_671,1,35,70.0000,72.4286,12,4,0
P_626_676,1,9,70.0000,83.2222,12,8,0
P_626_682,1,1,70.0000,58.0000,12,16,0
P_626_688,1,0,70.0000,0,12,0,0
P_626_708,1,35,70.0000,81.4571,12,2,0
P_626_717,1,5,70.0000,74.2000,12,6,0
P_626_718,1,1,70.0000,79.0000,12,15,0
P_626_720,1,14,70.0000,76.0714,12,3,0
P_626_723,1,1,70.0000,51.0000,12,12,0
P_626_729,1,2,70.0000,75.5000,12,6,0
P_626_731,1,14,70.0000,74.0000,12,3,0
P_626_736,1,2,70.0000,56.0000,12,11,0
P_626_738,1,16,70.0000,73.6875,12,6,0
P_626_743,1,1,70.0000,62.0000,12,10,0
P_626_754,1,0,70.0000,0,12,11,0
P_626_757,1,0,70.0000,0,12,14,0
P_626_778,1,4,70.0000,73.0000,12,5,0
P_626_782,1,0,70.0000,0,12,0,0
P_626_786,1,22,70.0000,73.7727,12,4,0
P_626_789,1,9,70.0000,70.6667,12,7,0
P_626_790,1,11,70.0000,74.5455,12,5,0
P_626_793,1,20,70.0000,75.6500,12,5,0
P_626_794,1,6,70.0000,70.1667,12,7,0
P_626_805,1,3,70.0000,86.6667,12,10,0
P_626_810,1,25,70.0000,73.9200,12,4,0
P_626_814,1,1,70.0000,92.0000,12,16,0
P_626_817,1,3,70.0000,70.6667,12,9,0
P_626_818,1,6,70.0000,76.5000,12,7,0
P_626_820,1,0,70.0000,0,12,16,0
P_626_822,1,1,70.0000,77.0000,12,12,0
P_626_825,1,1,70.0000,79.0000,12,11,0
P_626_827,1,4,70.0000,75.2500,12,6,0
P_626_829,1,14,70.0000,77.1429,12,5,0
P_626_840,1,9,70.0000,78.8889,12,6,0
P_626_843,1,13,70.0000,74.0000,12,6,0
P_626_849,1,16,70.0000,67.5625,12,6,0
P_626_850,1,0,70.0000,0,12,13,0
P_626_853,1,14,70.0000,75.5714,12,7,0
P_636_637,34,4,82.8824,86.7500,2,7,0
P_636_640,34,37,82.8824,81.5946,2,3,0
P_636_648,34,0,82.8824,0,2,13,0
P_636_651,34,17,82.8824,79.0000,2,5,0
P_636_660,34,7,82.8824,76.1429,2,5,0
P_636_666,34,14,82.8824,79.2857,2,3,0
P_636_670,34,2,82.8824,71.0000,2,6,0
P_636_671,34,35,82.8824,72.4286,2,4,0
P_636_676,34,9,82.8824,83.2222,2,8,0
P_636_682,34,1,82.8824,58.0000,2,16,0
P_636_688,34,0,82.8824,0,2,0,0
P_636_708,34,35,82.8824,81.4571,2,2,0
P_636_717,34,5,82.8824,74.2000,2,6,0
P_636_718,34,1,82.8824,79.0000,2,15,0
P_636_720,34,14,82.8824,76.0714,2,3,0
P_636_723,34,1,82.8824,51.0000,2,12,0
P_636_729,34,2,82.8824,75.5000,2,6,0
P_636_731,34,14,82.8824,74.0000,2,3,0
P_636_736,34,2,82.8824,56.0000,2,11,0
P_636_738,34,16,82.8824,73.6875,2,6,0
P_636_743,34,1,82.8824,62.0000,2,10,0
P_636_754,34,0,82.8824,0,2,11,0
P_636_757,34,0,82.8824,0,2,14,0
P_636_778,34,4,82.8824,73.0000,2,5,0
P_636_782,34,0,82.8824,0,2,0,0
P_636_786,34,22,82.8824,73.7727,2,4,0
P_636_789,34,9,82.8824,70.6667,2,7,0
P_636_790,34,11,82.8824,74.5455,2,5,0
P_636_793,34,20,82.8824,75.6500,2,5,0
P_636_794,34,6,82.8824,70.1667,2,7,0
P_636_805,34,3,82.8824,86.6667,2,10,0
P_636_810,34,25,82.8824,73.9200,2,4,0
P_636_814,34,1,82.8824,92.0000,2,16,0
P_636_817,34,3,82.8824,70.6667,2,9,0
P_636_818,34,6,82.8824,76.5000,2,7,0
P_636_820,34,0,82.8824,0,2,16,0
P_636_822,34,1,82.8824,77.0000,2,12,0
P_636_825,34,1,82.8824,79.0000,2,11,0
P_636_827,34,4,82.8824,75.2500,2,6,0
P_636_829,34,14,82.8824,77.1429,2,5,0
P_636_840,34,9,82.8824,78.8889,2,6,0
P_636_843,34,13,82.8824,74.0000,2,6,0
P_636_849,34,16,82.8824,67.5625,2,6,0
P_636_850,34,0,82.8824,0,2,13,0
P_636_853,34,14,82.8824,75.5714,2,7,0
P_637_640,4,37,86.7500,81.5946,7,3,0
P_637_648,4,0,86.7500,0,7,13,0
P_637_651,4,17,86.7500,79.0000,7,5,0
P_637_660,4,7,86.7500,76.1429,7,5,0
P_637_666,4,14,86.7500,79.2857,7,3,0
P_637_670,4,2,86.7500,71.0000,7,6,0
P_637_671,4,35,86.7500,72.4286,7,4,0
P_637_676,4,9,86.7500,83.2222,7,8,0
P_637_682,4,1,86.7500,58.0000,7,16,0
P_637_688,4,0,86.7500,0,7,0,0
P_637_708,4,35,86.7500,81.4571,7,2,0
P_637_717,4,5,86.7500,74.2000,7,6,0
P_637_718,4,1,86.7500,79.0000,7,15,0
P_637_720,4,14,86.7500,76.0714,7,3,0
P_637_723,4,1,86.7500,51.0000,7,12,0
P_637_729,4,2,86.7500,75.5000,7,6,0
P_637_731,4,14,86.7500,74.0000,7,3,0
P_637_736,4,2,86.7500,56.0000,7,11,0
P_637_738,4,16,86.7500,73.6875,7,6,0
P_637_743,4,1,86.7500,62.0000,7,10,0
P_637_754,4,0,86.7500,0,7,11,0
P_637_757,4,0,86.7500,0,7,14,0
P_637_778,4,4,86.7500,73.0000,7,5,0
P_637_782,4,0,86.7500,0,7,0,0
P_637_786,4,22,86.7500,73.7727,7,4,0
P_637_789,4,9,86.7500,70.6667,7,7,0
P_637_790,4,11,86.7500,74.5455,7,5,0
P_637_793,4,20,86.7500,75.6500,7,5,0
P_637_794,4,6,86.7500,70.1667,7,7,0
P_637_805,4,3,86.7500,86.6667,7,10,0
P_637_810,4,25,86.7500,73.9200,7,4,0
P_637_814,4,1,86.7500,92.0000,7,16,0
P_637_817,4,3,86.7500,70.6667,7,9,0
P_637_818,4,6,86.7500,76.5000,7,7,0
P_637_820,4,0,86.7500,0,7,16,0
P_637_822,4,1,86.7500,77.0000,7,12,0
P_637_825,4,1,86.7500,79.0000,7,11,0
P_637_827,4,4,86.7500,75.2500,7,6,0
P_637_829,4,14,86.7500,77.1429,7,5,0
P_637_840,4,9,86.7500,78.8889,7,6,0
P_637_843,4,13,86.7500,74.0000,7,6,0
P_637_849,4,16,86.7500,67.5625,7,6,0
P_637_850,4,0,86.7500,0,7,13,0
P_637_853,4,14,86.7500,75.5714,7,7,0
P_640_648,37,0,81.5946,0,3,13,0
P_640_651,37,17,81.5946,79.0000,3,5,0
P_640_660,37,7,81.5946,76.1429,3,5,0
P_640_666,37,14,81.5946,79.2857,3,3,0
P_640_670,37,2,81.5946,71.0000,3,6,0
P_640_671,37,35,81.5946,72.4286,3,4,0
P_640_676,37,9,81.5946,83.2222,3,8,0
P_640_682,37,1,81.5946,58.0000,3,16,0
P_640_688,37,0,81.5946,0,3,0,0
P_640_708,37,35,81.5946,81.4571,3,2,0
P_640_717,37,5,81.5946,74.2000,3,6,0
P_640_718,37,1,81.5946,79.0000,3,15,0
P_640_720,37,14,81.5946,76.0714,3,3,0
P_640_723,37,1,81.5946,51.0000,3,12,0
P_640_729,37,2,81.5946,75.5000,3,6,0
P_640_731,37,14,81.5946,74.0000,3,3,0
P_640_736,37,2,81.5946,56.0000,3,11,0
P_640_738,37,16,81.5946,73.6875,3,6,0
P_640_743,37,1,81.5946,62.0000,3,10,0
P_640_754,37,0,81.5946,0,3,11,0
P_640_757,37,0,81.5946,0,3,14,0
P_640_778,37,4,81.5946,73.0000,3,5,0
P_640_782,37,0,81.5946,0,3,0,0
P_640_786,37,22,81.5946,73.7727,3,4,0
P_640_789,37,9,81.5946,70.6667,3,7,0
P_640_790,37,11,81.5946,74.5455,3,5,0
P_640_793,37,20,81.5946,75.6500,3,5,0
P_640_794,37,6,81.5946,70.1667,3,7,0
P_640_805,37,3,81.5946,86.6667,3,10,0
